year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2021, 534.2, 78.36,36.1,62.00,0,321, 777,5.87, 914,5.01, 942,3.13, 891,4.23,19.0,57.0,37.6,57.0,42.8,56.0,33.6,58.3
2006, 885.9, 48.90,61.1,38.84,0,270, 988,5.51, 779,4.91, 771,3.75, 932,3.75,44.5,61.0,17.5,56.0,25.7,58.0,41.4,58.0
2018, 513.8, 72.20,79.3,20.47,0,456,1148,4.77,1308,4.82, 994,5.42, 913,4.54,62.5,62.0,81.6,62.0,43.5,60.0,37.4,59.0
2017,1012.4, 39.51,64.5,35.12,0,170,1104,5.40, 894,5.93, 814,5.10, 904,4.37,55.8,61.0,29.1,59.0,22.3,57.0,38.5,60.3
2021, 927.3, 83.74,83.7,16.09,0,496,1066,5.89,1185,5.28,1274,3.20,1121,4.40,52.5,61.0,67.8,61.0,79.9,59.0,60.3,62.0
2009, 588.1,111.12,83.3,16.73,0,303, 901,3.92, 989,4.02, 850,4.36, 994,5.46,40.8,59.0,47.5,57.0,27.4,57.0,45.5,61.0
2015, 498.0, 67.66,39.3,60.01,0,396, 833,3.90,1104,2.90,1128,3.50, 956,5.50,28.5,56.0,62.8,60.0,62.2,60.0,39.0,60.0
2018,1724.7, 84.58,74.9,25.01,0,422,1141,4.93,1322,4.93, 981,5.53, 899,4.66,61.3,62.0,82.4,62.3,41.6,60.0,35.3,59.0
2014, 705.3, 80.02,71.9,28.12,0,479,1084,3.20,1133,3.98, 915,5.90, 999,5.00,61.7,61.0,63.4,61.0,34.9,62.0,47.8,62.8
2011, 413.8, 77.12,66.1,33.88,0,360, 971,4.60, 901,5.32, 919,3.31,1049,3.47,42.8,60.0,35.2,61.0,44.2,58.0,55.1,57.0
2012, 978.9, 71.06,67.4,32.61,0,463, 903,6.08, 990,5.18, 980,5.63,1079,3.78,33.2,62.0,46.5,63.0,44.3,63.0,61.7,60.0
2014,1192.2, 77.76,80.5,19.23,0,527,1279,2.90,1288,3.66,1036,5.70,1095,4.76,82.6,62.0,79.9,62.0,48.9,62.0,57.9,63.0
2021,1000.6, 85.26,90.9, 8.81,0,425, 922,5.70,1000,4.90,1106,3.28, 954,4.30,38.5,61.0,51.8,61.0,64.0,61.0,44.4,62.0
2011, 620.3, 61.18,64.5,35.36,0,446, 983,5.05, 967,5.58,1046,3.68,1162,3.80,45.7,62.0,43.0,63.0,58.3,60.0,68.2,59.0
2007, 551.0, 66.30,50.7,47.72,0,353, 846,4.40, 998,5.52, 805,4.90, 832,3.80,28.2,58.0,47.2,61.0,22.0,57.0,33.2,59.0
2009, 634.3, 86.06,73.8,26.19,0,372, 926,3.88,1010,4.00, 865,4.30,1012,5.42,44.1,60.0,50.5,58.0,29.7,58.0,48.1,62.0
2018, 900.8, 77.88,88.9,10.75,0,455,1150,4.76,1333,4.76, 988,5.36, 906,4.51,62.7,62.0,84.0,62.0,42.8,60.0,36.6,59.0
2009, 343.8, 64.72,87.4,12.38,0,473,1117,3.90,1311,4.02, 985,4.50,1102,5.40,65.8,61.0,83.6,60.0,43.8,60.0,59.2,63.0
2012, 845.1, 34.28,79.6,17.95,0,384, 888,5.94, 964,5.08, 940,5.63, 991,3.69,30.8,61.0,43.0,62.0,39.5,62.0,51.8,59.0
2021, 754.7, 87.46,79.2,20.78,0,482,1064,5.90,1181,5.30,1270,3.30,1117,4.42,52.0,61.0,67.2,61.0,79.4,59.0,59.7,62.0
2015, 615.9, 70.22,47.6,52.16,0,375, 851,4.18,1012,3.20,1065,3.90, 882,5.80,29.5,57.0,52.7,60.0,55.0,60.0,29.8,60.0
2010, 406.6, 52.28,64.9,34.83,0,349, 922,6.42, 994,4.42,1080,4.59, 848,4.88,35.4,63.2,50.3,60.5,56.9,59.1,27.3,59.0
2009, 325.4, 75.96,86.3,13.44,0,476,1064,3.51,1192,3.70, 905,4.10,1063,5.10,60.6,60.0,71.7,59.0,36.0,58.0,55.5,62.0
2014,1181.0, 72.88,86.0,13.75,0,522,1270,3.02,1284,3.79,1028,5.79,1098,4.83,81.5,62.0,79.2,62.0,47.7,62.0,58.0,63.0
2005, 831.3, 54.00,49.3,50.64,0,373, 818,4.40, 816,3.22, 975,3.20, 840,4.22,23.8,56.0,32.2,58.0,47.7,57.1,33.4,59.0
2022, 171.0, 81.62,73.7,26.35,0,405,  NA,  NA, 831,5.46, 949,4.65, 983,2.85,  NA,  NA,26.7,58.0,43.9,58.0,49.3,57.1
2014,1246.7, 73.14,86.0,13.75,0,513,1269,3.02,1283,3.81,1027,5.81,1096,4.90,81.2,62.0,78.9,62.0,47.5,62.0,57.7,63.0
2021,1048.8,125.66,75.2,24.77,0,255, 736,6.50, 891,5.59, 922,3.68, 885,4.76,14.3,59.0,34.3,59.0,39.8,58.0,32.6,61.0
2012,1336.6, 75.76,80.5,19.23,0,527,1036,5.70,1095,4.76,1073,5.30,1092,3.46,48.9,62.0,57.9,63.0,56.1,64.0,65.1,61.0
2021, 758.1, 78.20,75.1,24.77,0,267, 849,6.70, 990,5.99,1050,3.90, 964,5.09,25.0,59.0,43.1,59.0,52.2,58.0,39.9,61.0
2021, 994.7,110.44,83.4,16.62,0,248, 755,6.53, 902,5.70, 938,3.73, 890,4.83,15.6,59.0,34.8,59.0,40.8,58.0,32.5,60.0
2014, 506.2, 71.00,77.6,21.59,1,430,1097,3.37,1146,4.16, 925,6.10,1002,5.20,62.4,61.0,63.8,61.0,35.1,62.0,47.2,62.0
2011, 406.5, 59.61,69.0,30.85,0,455, 983,4.80, 957,5.39,1017,3.41,1128,3.59,46.0,62.0,42.4,62.0,55.6,59.0,64.9,58.0
2013, 859.9, 62.36,69.8,29.90,0,472,1175,4.00, 946,5.90,1024,5.00,1011,5.50,67.5,61.0,38.2,62.0,50.2,62.0,48.1,63.0
2021, 888.5, 90.64,72.8,27.22,0,254, 748,6.50, 895,5.60, 928,3.70, 882,4.80,15.1,58.9,34.3,58.0,40.0,57.2,31.7,60.0
2017, 356.5, 87.44,67.0,32.95,0,324,1372,5.52, 983,6.06, 888,5.32,1016,4.42,85.3,63.0,39.2,60.0,31.6,59.0,51.8,62.0
2021, 977.1, 88.08,72.4,27.22,0,449, 992,5.85,1093,5.17,1219,3.30,1056,4.45,44.7,60.0,59.1,61.0,74.3,59.0,53.6,61.3
2013, 881.0, 72.27,92.9, 6.84,0,498,1277,3.87,1026,5.89,1088,4.91,1066,5.41,78.4,62.0,47.3,62.0,56.9,63.0,54.9,64.0
2009, 452.9, 65.78,66.9,33.07,0,393, 971,3.78,1056,3.92, 861,4.28,1013,5.38,49.5,59.7,56.1,58.0,30.1,58.0,49.0,61.8
2010, 631.0, 66.14,70.4,28.41,0,330, 898,6.16, 924,4.08,1007,4.25, 859,4.55,33.0,63.0,43.1,60.0,49.2,58.0,28.2,58.0
2009, 910.1, 75.77,71.8,27.93,0,295, 979,4.68,1063,4.84, 834,5.12, 990,6.29,48.0,60.0,54.3,59.0,25.0,59.0,44.3,62.0
2010, 569.8, 74.64,83.9,15.86,0,474,1060,5.57,1111,3.77,1312,3.94,1002,4.38,53.4,63.0,65.4,61.0,83.9,60.0,45.7,60.0
2021, 598.5, 85.12,91.7, 8.00,1,468,1038,5.91,1139,5.22,1278,3.38,1104,4.51,49.7,61.0,63.9,61.0,80.5,60.0,58.7,62.0
2011, 603.1,100.84,87.0,12.79,0,286, 958,5.71, 886,6.42, 914,4.35, 996,4.48,39.7,62.0,30.9,63.0,41.4,60.0,47.3,58.0
2009, 701.4, 76.10,80.4,19.14,1,453,1086,3.77,1263,3.91, 964,4.37,1091,5.27,62.5,60.0,78.7,60.0,41.7,59.0,58.0,62.0
2010, 644.6, 74.46,84.8,13.79,0,297, 890,6.31, 916,4.29, 999,4.41, 849,4.71,31.5,63.0,41.8,60.0,47.8,58.0,26.7,58.0
2009, 512.2, 68.65,80.7,19.06,0,494,1104,3.65,1311,3.80,1010,4.27,1113,5.15,65.3,61.0,84.3,60.8,47.1,60.0,61.0,63.0
2010, 464.3, 65.62,34.8,64.27,0,312, 884,5.56, 901,3.50,1021,3.66, 873,4.00,32.7,61.0,41.5,58.0,51.4,56.1,30.5,56.0
2014,1199.9, 68.34,79.9,20.11,0,326, 967,3.57,1023,4.20, 855,6.04, 958,5.20,47.0,60.0,49.6,60.0,25.6,60.0,41.0,61.0
2007, 528.0, 60.18,76.1,23.89,0,368, 863,4.32,1010,5.46, 794,4.82, 794,3.70,29.5,58.0,47.9,62.0,20.4,57.0,29.0,59.0
2021, 811.8, 80.88,55.8,43.56,0,461, 944,5.60,1044,4.90,1159,3.10,1006,4.20,40.2,60.0,55.1,60.4,68.7,59.1,49.0,61.0
2021, 753.1, 88.49,67.0,32.48,0,470, 999,5.80,1091,5.10,1238,3.30,1061,4.40,46.2,61.0,60.0,61.0,76.9,60.0,54.8,62.0
2016, 704.6, 83.80,83.4,16.61,0,371, 985,5.71, 888,4.91,1020,3.98,1037,4.68,40.6,59.0,32.6,59.0,53.1,61.0,52.0,62.0
2006, 748.4, 46.20,39.2,60.72,0,425,1031,4.81, 825,4.20, 824,3.02, 984,3.00,51.9,61.0,25.7,56.0,34.0,58.0,49.5,58.0
2018, 567.8, 83.38,88.3,11.70,0,468,1148,4.66,1334,4.69, 994,5.26, 908,4.41,62.7,62.0,84.3,62.0,43.7,59.0,37.0,59.0
2012, 508.0, 59.90,76.0,23.82,0,480, 959,5.87,1032,4.97,1017,5.46,1090,3.60,39.5,62.0,51.0,62.0,48.9,63.0,63.3,60.0
2017, 872.5, 63.34,64.0,35.69,0,322,1348,5.48, 970,6.08, 882,5.28,1008,4.34,83.1,63.0,38.2,60.0,31.2,59.0,51.2,62.0
2019, 809.6, 22.31,35.7,61.93,0,424,1097,2.92, 982,4.10,1170,4.20, 964,4.80,60.9,57.5,44.9,60.0,66.7,60.0,40.4,58.0
2008, 542.7, 75.44,59.4,40.56,1,369,1211,4.10, 993,4.51,1073,5.40, 905,4.80,74.2,61.0,45.8,61.0,56.7,63.0,34.9,59.0
2016, 615.1, 68.30,44.6,54.89,0,263, 909,5.30, 820,4.50, 946,3.61,1006,4.20,32.1,57.0,24.4,56.0,44.1,59.0,47.1,60.0
2015, 763.8,108.02,59.1,40.88,0,295, 846,4.76, 953,3.93,1000,4.51, 841,6.36,26.8,58.0,44.7,60.8,46.4,61.0,23.0,60.0
2022, 754.4,101.70,62.2,37.59,1,421,  NA,  NA, 945,5.84,1048,5.10,1161,3.30,  NA,  NA,39.3,60.0,54.2,60.0,67.9,59.0
2011, 637.7, 90.12,86.4,13.61,0,318, 968,5.50, 895,6.21, 922,4.15,1004,4.29,41.4,62.0,32.5,63.0,42.7,60.0,48.8,58.0
2010, 588.1, 76.12,83.9,15.15,0,246, 856,6.10, 869,4.01, 965,4.15, 849,4.42,28.9,63.0,37.3,59.0,44.6,58.0,27.3,57.0
2007, 960.2, 66.70,70.7,29.27,0,413, 926,3.71,1052,4.70, 855,4.10, 854,2.81,38.1,57.0,54.0,61.0,29.1,56.0,37.8,58.0
2018,  90.2, 74.00,20.5,78.91,0,294, 909,4.50,1114,4.60, 916,5.11, 826,4.30,35.1,59.0,58.5,59.0,33.4,57.0,25.6,56.0
2011, 906.9, 69.19,60.6,38.92,0,299, 957,5.21, 882,5.91, 903,3.85, 996,4.01,40.5,61.0,31.6,62.0,41.0,58.0,48.2,57.0
2014,1891.4, 76.80,80.9,18.84,0,529,1275,2.99,1289,3.77,1033,5.77,1101,4.80,82.1,62.0,79.9,62.0,48.4,62.9,58.5,63.0
2009, 700.7, 76.05,83.8,15.71,1,450,1042,3.61,1238,3.74, 984,4.21,1088,5.08,58.8,60.7,76.6,60.0,44.3,59.0,58.2,62.0
2010,1346.6, 76.62,36.6,63.30,1,220, 863,6.47, 882,4.39, 968,4.49, 836,4.83,27.9,62.6,37.4,59.0,43.7,58.0,24.3,57.0
2009, 687.9, 82.10,76.2,23.55,1,381, 978,3.81,1070,3.98, 849,4.31,1000,5.41,50.3,59.0,57.7,58.0,28.8,58.0,47.8,61.0
2014, 447.9, 68.21,57.8,41.95,0,202, 939,4.60, 970,5.20, 807,7.05, 932,6.20,41.4,61.0,41.5,61.0,17.1,61.0,35.2,62.8
2021, 481.2, 75.31,51.8,47.79,0,363,1031,6.57,1113,5.90,1297,4.10,1103,5.20,47.8,62.0,60.5,62.0,81.4,61.0,57.8,63.0
2010, 669.6, 83.45,78.9,19.72,0,274, 883,6.36, 909,4.30, 991,4.45, 843,4.76,30.5,63.0,40.8,59.0,46.7,58.0,25.7,58.0
2011, 641.9, 72.00,68.8,30.89,0,345, 978,5.38, 902,6.11, 927,4.04,1011,4.16,42.8,62.0,33.6,63.0,43.7,60.0,49.8,58.0
2021, 850.1, 86.94,82.5,17.45,0,475,1065,5.95,1184,5.35,1266,3.32,1119,4.48,52.0,61.0,67.3,61.0,78.8,59.0,59.9,62.0
2011, 658.0, 78.44,80.7,19.19,0,427, 977,5.38, 935,6.07,1002,4.07,1090,4.19,43.7,63.0,38.2,64.0,52.4,61.0,59.2,59.4
2014, 715.1, 73.06,67.4,32.61,0,463,1075,3.34,1120,4.12, 903,6.08, 990,5.18,60.5,61.0,61.7,61.2,33.2,62.0,46.5,63.0
2012, 741.4, 76.46,74.2,25.52,1,484, 944,5.65,1010,4.75, 991,5.29,1042,3.39,38.1,61.0,48.8,62.0,46.3,62.7,58.6,60.0
2007, 765.4, 84.38,76.0,24.02,0,352, 856,4.48, 998,5.60, 786,4.98, 784,3.83,27.8,57.0,45.8,61.0,18.5,57.0,27.1,59.0
2012, 796.2, 79.64,86.8,13.23,0,425, 995,5.90,1023,5.00, 981,5.63,1003,3.71,45.1,63.0,50.4,63.0,46.9,65.0,56.3,62.0
2007, 489.5, 52.42,80.3,19.54,0,347, 860,4.21,1003,5.30, 793,4.70, 792,3.53,29.1,57.0,47.2,61.0,20.4,56.0,28.8,58.0
2010,1041.3, 55.94,80.3,19.67,0,517, 995,5.44,1093,3.59,1214,3.70, 903,4.10,46.7,63.0,63.8,60.0,74.3,59.0,36.3,59.0
2014,1434.6, 82.00,88.7,11.06,0,525,1278,2.93,1286,3.66,1035,5.70,1093,4.76,82.5,62.0,79.7,62.0,48.7,62.0,57.7,63.0
2021, 696.4, 82.74,26.9,72.87,1,301, 824,6.20, 959,5.40,1010,3.40, 933,4.52,23.4,58.0,41.4,58.0,49.3,57.0,37.5,59.0
2012, 593.2, 72.36,65.7,33.33,0,316, 901,5.80, 959,4.92, 903,5.60, 922,3.60,30.9,59.0,40.9,60.0,34.6,61.0,43.7,58.0
2007, 918.2,104.78,77.9,22.04,0,379, 862,4.30,1009,5.42, 793,4.80, 791,3.70,29.5,58.0,48.0,62.0,20.4,57.7,28.7,59.0
2020, 727.1, 72.98,90.4, 9.50,0,407,1154,5.75,1316,3.90,1130,5.05,1264,5.15,64.2,62.0,83.3,61.0,60.5,63.0,77.0,63.0
2010, 603.6, 72.82,40.3,58.30,0,390,1020,6.11,1115,4.34,1291,4.51, 946,4.94,47.4,63.0,64.2,61.0,80.2,60.0,38.3,60.0
2014, 334.5, 74.74,30.5,68.61,0,186, 929,4.40, 978,5.00, 813,6.85, 917,6.00,41.0,60.0,42.7,60.0,18.6,60.0,34.2,62.0
2019, 879.7, 78.22,66.5,33.32,0,258,1026,3.96, 952,5.16,1186,5.16, 936,5.69,49.2,58.0,38.3,61.0,64.9,61.0,33.9,58.3
2008, 626.1, 45.60,24.6,74.00,0,307,1055,3.80, 882,4.13,1014,5.10, 820,4.50,55.0,57.0,31.2,56.0,48.1,60.0,23.0,56.0
2014,1280.4, 80.70,75.3,24.38,1,431,1156,3.01,1186,3.71, 977,5.70,1015,4.81,68.5,60.2,68.2,61.0,41.2,61.0,48.4,62.0
2009,1561.3, 66.92,50.7,49.10,1,309, 930,3.69,1068,3.86, 890,4.19,1018,5.19,44.6,58.0,56.4,57.0,32.2,57.0,48.5,60.0
2009,1257.5, 79.84,86.0,13.88,0,353,1003,4.45,1090,4.64, 847,4.92,1006,6.08,51.4,60.8,58.0,59.5,27.2,59.0,46.8,63.0
2010, 695.6, 75.00,96.4, 3.32,0,450,1064,5.70,1081,3.90,1314,4.09,1032,4.59,54.4,64.1,63.3,62.0,84.8,62.0,49.5,61.0
2009,1075.7, 80.59,46.3,50.59,0,212, 862,4.21, 955,4.40, 843,4.70, 985,5.80,36.1,59.0,43.1,58.0,26.2,58.0,43.8,61.0
2012, 443.8, 58.58,73.6,26.35,0,390, 863,5.97, 984,5.10, 907,5.87, 930,3.80,27.1,61.0,44.4,62.0,35.2,63.0,44.8,60.0
2011, 704.1, 82.46,80.4,18.33,0,331, 972,5.42, 898,6.12, 924,4.05,1007,4.20,42.0,62.0,33.1,63.0,43.1,59.6,49.3,58.0
2012,1074.8, 53.64,35.9,64.04,0,302, 879,5.83, 955,5.00, 889,5.71, 907,3.70,28.1,59.0,40.2,60.0,32.6,61.0,41.7,58.0
2014,1344.8, 76.40,60.1,39.82,0,461,1044,3.23,1083,3.93, 881,5.83, 978,4.95,57.5,61.0,58.4,61.0,31.1,61.2,45.5,62.0
2012, 307.8, 68.84,52.7,47.09,0,322, 912,5.70, 961,4.84, 908,5.54, 927,3.54,32.4,59.0,41.3,60.0,35.4,61.0,44.5,58.0
2005, 843.0, 53.68,77.5,22.53,0,284, 777,5.20, 783,4.10, 934,4.00, 782,5.10,17.0,57.0,26.3,59.0,41.5,59.0,25.1,60.0
2015, 815.1, 75.48,44.8,55.08,0,282, 844,4.82, 951,4.00, 997,4.56, 839,6.41,26.3,58.0,44.2,60.3,45.9,61.0,22.5,60.0
2012,1132.8, 52.08,92.0, 7.56,0,518, 964,5.83,1045,4.91,1030,5.40,1115,3.55,40.4,62.0,52.6,63.0,50.5,63.0,66.1,60.0
2014, 965.7, 59.36,69.9,30.07,0,333, 968,3.51,1024,4.13, 857,6.00, 960,5.19,47.3,60.0,49.9,60.0,25.9,60.0,41.3,61.0
2009, 579.5, 52.76,88.9,11.05,0,373, 998,4.14,1083,4.34, 844,4.64,1001,5.80,51.6,60.0,58.1,59.0,27.6,58.0,47.1,62.0
2010, 669.1, 62.12,88.5,11.48,0,492,1064,5.48,1115,3.68,1315,3.81,1005,4.28,54.1,63.0,66.1,61.0,84.6,60.0,46.4,60.0
2011, 328.5, 66.78,52.9,46.61,0,214, 935,6.16, 865,6.86, 895,4.77, 976,4.93,35.7,62.0,27.1,63.0,38.0,60.0,43.8,58.0
2012, 346.5, 66.52,57.8,41.36,0,364, 847,6.10, 952,5.21, 909,5.87, 963,3.88,25.8,61.0,41.2,62.0,35.7,62.0,48.3,59.0
2015, 707.5, 86.24,24.4,75.36,0,440, 865,3.90,1051,2.90,1109,3.60, 917,5.50,32.0,57.0,57.6,60.0,60.3,60.0,34.6,60.0
2021,1521.2, 64.70,35.1,52.41,0,325,1062,6.89,1154,6.26,1324,4.42,1138,5.56,49.6,62.0,62.6,62.0,82.7,61.0,60.0,63.0
2010, 432.7, 48.96,21.8,69.57,0,347, 906,5.56, 925,3.56,1040,3.70, 873,4.02,35.2,61.4,44.3,58.0,53.8,57.0,30.7,57.0
2014,1078.1, 56.44,72.8,26.40,0,386, 998,3.48,1039,4.14, 853,6.00, 958,5.14,51.4,60.0,52.6,61.0,26.7,61.0,42.2,62.0
2007, 561.6, 56.83,63.3,36.71,0,391, 917,3.80,1044,4.73, 848,4.13, 844,2.90,36.8,57.0,52.9,60.0,27.9,56.0,36.5,58.0
2022, 596.7, 85.62,81.9,17.85,0,523,  NA,  NA,1076,5.79,1190,5.17,1303,3.20,  NA,  NA,53.9,61.0,69.0,61.0,83.3,60.0
2012, 470.9, 72.91,58.0,41.01,1,439, 972,5.77,1020,4.89,1004,5.40,1027,3.53,40.4,61.0,49.0,62.0,47.2,63.0,56.7,60.0
2005, 765.7, 64.84,67.7,32.24,0,330, 784,4.98, 783,3.85, 944,3.82, 788,4.82,18.5,57.0,27.1,59.0,43.1,59.0,26.4,60.0
2011, 525.0, 65.50,29.1,70.37,1,352, 976,4.70, 922,5.40, 943,3.40,1099,3.60,43.2,60.0,37.9,62.0,47.1,58.0,60.8,57.2
2011, 336.1, 59.72,78.1,21.91,0,353, 953,5.91, 927,6.55,1013,4.57,1100,4.75,40.1,63.0,36.1,64.0,52.3,61.0,59.0,60.0
2009, 392.7, 73.20,54.2,45.44,0,263, 897,4.07, 990,4.19, 845,4.51, 985,5.59,39.9,58.6,47.0,57.0,26.3,57.0,44.0,60.9
2010, 506.2, 73.44,93.5, 6.36,1,472,1029,5.42,1078,3.62,1254,3.78, 964,4.22,50.1,63.0,62.0,60.0,78.0,60.0,41.9,59.0
2014, 740.5, 75.96,75.2,24.78,0,319, 971,3.58,1027,4.18, 859,6.03, 959,5.22,47.3,60.0,49.8,60.0,25.9,60.0,40.9,61.0
2014, 994.2, 72.46,70.7,29.14,1,471,1069,2.80,1127,3.50, 930,5.40, 998,4.57,59.9,60.0,62.7,60.0,36.5,60.0,47.5,61.0
2021, 816.5, 77.98,66.4,33.00,0,399, 850,5.70, 984,4.91,1039,2.98, 954,4.10,28.0,58.0,46.1,58.0,54.1,57.0,41.4,59.0
2011, 914.4, 72.38,29.7,69.41,0,261, 958,5.45, 867,6.24, 881,4.15, 969,4.30,40.1,62.0,29.3,63.0,38.1,59.0,44.6,58.0
2012,1225.9, 57.04,79.9,20.10,0,353, 956,5.79, 978,4.89, 928,5.63, 952,3.67,38.5,61.0,43.7,61.0,39.1,63.0,48.8,60.0
2007, 811.3, 73.26,88.9,10.78,0,395, 963,5.00,1088,5.93, 940,5.29,1000,4.26,39.8,60.0,56.1,63.0,35.8,58.0,50.4,60.0
2011, 192.2, 14.56,18.0,79.15,0,308, 961,4.96, 905,5.64, 925,3.64,1050,3.81,41.2,60.0,34.8,61.0,44.0,58.0,54.6,57.0
2012,1068.9, 73.33,89.0,10.50,0,542,1040,5.70,1106,4.80,1081,5.30,1113,3.50,49.5,63.0,59.3,63.0,57.2,64.0,67.3,62.0
2010, 556.8, 74.31,65.2,31.54,0,373,1041,6.15,1108,4.43,1310,4.57, 981,5.05,49.3,63.0,63.3,61.0,81.8,60.9,41.5,60.0
2013, 614.7, 65.51,49.0,49.53,0,381,1273,4.29,1023,6.30,1077,5.40,1052,5.95,76.7,62.0,45.8,62.8,54.1,63.0,52.1,64.0
2019,2632.1, 35.43,58.6,41.44,0,337,1011,3.25, 931,4.40,1132,4.48, 925,5.01,50.1,57.0,38.0,59.0,61.1,59.9,34.9,57.0
2005,1465.6, 72.30,36.4,63.45,0,367, 838,4.20, 833,2.94, 975,3.00, 868,3.90,26.3,56.0,34.8,57.0,47.9,57.0,36.9,58.6
2021,1178.5, 98.32,44.6,44.55,0,436, 980,5.89,1100,5.20,1179,3.20,1047,4.39,42.7,60.0,58.6,60.0,69.6,58.0,51.9,61.0
2014, 725.4, 81.70,76.7,22.66,0,433,1045,3.13,1095,3.85, 896,5.79, 975,4.93,57.2,60.0,59.0,61.0,32.5,61.0,44.9,62.0
2016, 902.2, 85.02,87.3,12.61,0,457, 971,4.91, 878,4.00,1189,2.96,1206,3.61,42.6,59.1,34.4,58.0,72.6,61.0,71.0,61.4
2008,1475.0, 73.94,31.9,68.02,1,224, 969,4.52, 837,4.82, 977,5.99, 768,5.34,43.8,58.0,24.4,57.0,42.2,61.0,15.1,57.0
2006, 802.7, 60.72,43.6,55.31,0,308,1008,5.00, 808,4.40, 798,3.19, 949,3.20,47.6,60.0,21.8,55.0,29.9,57.0,44.0,57.0
2011, 631.3, 77.60,78.9,19.23,0,256, 948,5.79, 877,6.54, 906,4.49, 987,4.59,38.2,62.0,29.5,63.0,40.1,60.0,45.9,58.0
2010, 801.9,101.56,86.2,12.64,0,294, 889,6.44, 915,4.34, 997,4.54, 850,4.83,31.0,63.0,41.3,60.0,47.2,58.3,26.4,58.0
2018,1395.0, 18.00,83.1,16.71,0,490,1142,4.55,1294,4.62,1025,5.21, 933,4.31,62.7,62.0,81.1,63.0,47.6,60.0,40.3,59.0
2010, 428.1, 69.80,67.2,32.81,0,329, 906,5.58, 926,3.58,1052,3.70, 880,4.08,35.2,61.0,44.4,58.0,54.9,57.0,31.4,56.0
2015, 748.4,111.82,56.8,32.91,0,313, 943,5.30,1251,4.23,1261,5.03, 985,7.03,38.7,60.0,76.5,62.0,73.1,62.0,39.1,62.0
2012, 448.2, 72.12,65.6,33.92,0,207, 806,7.04, 935,6.22, 863,6.94, 892,4.85,17.0,61.0,35.4,62.0,26.5,63.0,37.4,60.0
2012,1447.5, 94.14,73.3,25.91,0,376, 833,6.68, 959,5.78, 930,6.30,1033,4.38,23.7,62.0,41.5,63.0,37.2,63.0,55.1,61.0
2005, 707.8, 39.94,41.2,58.72,0,417, 824,4.23, 822,3.08, 982,3.03, 846,4.03,25.4,56.0,33.7,58.0,49.2,58.0,34.9,59.0
2014, 770.9, 74.08,67.1,32.54,0,462,1051,2.99,1101,3.70, 903,5.60, 987,4.75,58.1,60.0,60.1,61.0,33.6,61.0,46.5,62.0
2021, 996.0,112.87,75.7,24.22,0,369, 850,6.33, 995,5.54,1059,3.49, 979,4.65,26.7,60.0,45.4,60.0,54.5,58.0,42.8,61.0
2010, 808.0, 83.80,94.1, 4.87,0,287, 887,6.47, 913,4.39, 995,4.51, 848,4.81,30.7,63.0,41.1,60.0,47.0,58.2,26.0,58.0
2022,1075.7, 89.18,50.4,48.10,0,357,  NA,  NA, 809,5.60, 932,4.79, 961,2.96,  NA,  NA,23.4,57.0,40.9,57.3,46.0,57.0
2013,1082.6, 78.56,85.8,13.89,0,491,1272,3.76,1030,5.80,1076,4.90,1058,5.40,77.9,62.0,47.8,62.0,55.5,63.0,54.2,64.0
2009, 696.6, 70.68,88.6,11.42,0,466,1098,3.80,1317,4.00,1021,4.43,1108,5.30,64.4,61.0,84.6,61.0,47.9,60.0,60.1,63.0
2012, 713.0, 71.92,20.7,74.00,1,300, 860,6.06, 955,5.24, 884,5.96, 906,3.88,25.8,60.0,40.3,61.0,31.8,62.0,41.3,58.0
2012,1257.2, 72.08,67.1,32.54,0,462, 903,5.60, 987,4.75, 957,5.30,1009,3.36,33.6,61.0,46.5,62.0,42.5,62.0,54.9,59.0
2009, 371.6, 76.92,90.4, 9.59,0,398,1080,4.17,1310,4.37,1024,4.83,1098,5.67,62.2,62.0,83.3,61.0,47.6,61.0,58.4,63.0
2009, 376.4, 58.56,25.7,72.82,0,186, 870,4.28, 966,4.42, 837,4.73, 974,5.82,36.1,58.0,43.4,57.0,24.5,57.0,41.8,60.0
2010, 612.1, 77.88,89.7, 9.47,0,303, 891,6.31, 918,4.23,1000,4.36, 851,4.66,31.8,63.0,42.1,60.0,48.1,58.0,26.9,58.0
2010, 526.9, 58.66,94.8, 5.01,0,495,1065,5.48,1115,3.68,1316,3.79,1005,4.28,54.2,63.0,66.2,61.0,84.7,60.0,46.5,60.0
2011, 500.9, 57.92,33.9,66.12,0,271, 950,4.90, 874,5.66, 889,3.61,1011,3.80,39.4,59.0,31.0,61.0,39.7,57.0,49.8,56.0
2017, 602.7, 73.49,53.4,46.50,0,296,1162,4.79, 931,5.35, 834,4.55, 963,3.68,63.4,60.0,34.4,58.0,26.0,57.0,46.1,60.0
2014,1059.8, 82.70,50.1,49.83,0,192, 923,4.20, 977,4.80, 832,6.60, 939,5.80,40.5,60.0,42.8,60.0,20.8,60.0,36.8,61.7
2010, 566.3, 78.58,93.0, 6.63,0,420,1059,5.86,1076,4.06,1309,4.26,1027,4.72,53.3,64.0,62.3,62.0,83.8,62.0,48.6,61.0
