year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2018,1034, 79.34,46.5,53.43,0,359, 960,4.38,1167,4.48, 941,5.02, 843,4.22,41.5,60.0,65.2,60.0,36.8,57.0,28.4,56.2
2010, 992, 77.30,76.8,23.17,0,459, 972,5.69,1077,3.80,1188,3.98, 881,4.33,43.5,63.0,61.4,60.0,70.9,59.0,33.2,59.0
2017, 566, 78.88,87.5,12.15,0,479,1314,4.65,1001,5.25, 917,4.39,1089,3.35,82.5,62.0,44.6,59.0,38.1,59.0,62.2,61.0
2005, 674, 63.36,31.4,68.28,0,390, 819,4.34, 818,3.20, 978,3.16, 839,4.20,24.2,56.0,32.6,58.0,48.3,58.0,33.6,59.0
2010, 985, 66.76,44.9,53.54,0,402, 949,5.91,1049,4.00,1149,4.18, 861,4.53,40.1,63.0,57.6,60.0,65.9,59.0,30.2,59.0
2017, 795, 78.56,96.7, 2.74,0,464,1182,4.10, 972,4.61, 871,3.80,1074,2.81,68.4,60.0,41.7,58.0,33.0,57.0,60.2,60.0
2010,1027, 78.06,78.6,21.42,0,485,1009,5.50,1105,3.70,1246,3.80, 923,4.22,47.9,63.0,64.7,60.0,77.2,59.0,37.8,59.0
2012,1298, 73.44,88.5,10.86,0,438, 934,6.35,1026,5.45,1002,5.88,1113,4.05,36.0,62.0,49.5,63.0,46.1,63.0,64.7,61.0
2010,1560, 73.50,90.6, 9.42,0,471, 980,5.68,1091,3.78,1209,3.93, 891,4.32,44.5,63.0,62.9,60.0,73.1,59.0,34.3,59.0
2006, 495, 52.12,13.6,86.44,0,353,1034,5.08, 841,4.48, 839,3.28, 990,3.28,50.8,60.0,26.0,56.0,34.6,58.0,49.1,57.0
2015, 772, 61.00,82.1,17.76,0,332, 867,4.99, 992,4.09,1013,4.75, 827,6.65,29.7,59.0,49.6,61.0,48.7,62.0,22.3,62.0
2016, 323, 64.18,74.4,25.60,0,506,1007,5.06, 914,4.20,1085,3.20,1127,4.00,45.7,59.4,38.3,59.0,62.2,61.0,63.2,62.0
2013, 415, 80.92,76.0,23.78,0,383,1195,3.94, 988,6.00,1016,5.10, 979,5.80,69.8,62.0,43.3,63.0,48.9,63.0,45.7,65.0
2013, 746, 58.92,79.4,20.46,0,441,1188,3.60, 988,5.71,1012,4.80, 960,5.51,70.4,63.0,44.8,63.0,49.4,63.0,45.1,65.0
2013, 593, 80.95,88.2,10.49,0,479,1286,3.80,1038,5.88,1087,4.91,1068,5.48,79.7,62.2,49.0,63.0,56.9,63.0,55.6,64.2
2012, 487, 28.62,20.3,69.20,0,202, 826,6.70, 941,5.90, 854,6.63, 872,4.58,20.0,60.0,36.8,62.0,26.5,63.0,36.0,59.0
2017, 648, 85.96,77.0,22.88,0,474,1306,4.71, 994,5.31, 914,4.46,1088,3.41,81.7,63.0,43.8,60.0,38.0,59.0,62.1,62.0
2018, 511, 83.32,69.4,29.42,0,410,1101,4.75,1291,4.78, 972,5.35, 882,4.54,57.1,62.0,79.1,62.0,40.7,59.0,33.4,59.0
2008,1690, 79.34,75.6,23.75,0,344,1041,4.35, 844,4.67, 995,5.85, 797,5.17,53.1,59.0,27.0,58.0,45.9,62.0,20.2,58.0
2015,1764, 82.76,86.4,13.64,0,411, 866,4.27,1218,3.17,1200,3.77, 990,5.88,33.6,59.0,76.1,62.0,70.8,62.0,44.2,63.0
2013, 955, 85.08,67.6,31.79,0,417,1075,4.37, 865,6.27, 968,5.37, 953,5.90,56.7,61.3,28.4,62.0,43.4,63.0,40.7,63.0
2006,1012, 62.02,83.9,16.13,0,449,1048,5.53, 868,4.84, 929,3.83,1032,3.68,53.5,62.0,29.8,58.0,44.4,60.0,54.7,59.0
2007, 985, 64.94,79.6,20.27,0,432, 864,4.36,1023,5.47, 832,4.80, 874,3.76,30.9,58.9,50.7,62.0,25.8,58.0,38.4,60.0
2008, 360, 58.58,49.0,50.90,0,259, 993,4.20, 845,4.50, 983,5.60, 780,4.94,47.2,57.0,26.3,57.0,43.7,60.0,17.4,56.0
2010, 923, 65.80,72.9,26.92,0,442, 929,5.40, 967,3.40,1056,3.51, 876,3.90,39.1,62.0,50.1,59.0,57.1,58.0,32.6,57.1
2009, 588, 65.10,37.2,62.46,1,399, 973,3.40,1107,3.59, 906,3.97,1043,4.90,50.3,58.9,61.8,57.3,35.0,57.0,52.5,60.1
2010, 383, 40.76,20.9,77.20,0,257, 878,5.91, 896,3.88,1006,4.01, 853,4.36,30.7,61.0,39.9,58.0,48.8,57.0,27.2,56.0
2005, 881, 53.76,42.3,55.86,0,410, 855,4.28, 855,3.08,1009,3.08, 889,4.07,28.5,56.0,37.2,58.0,51.9,58.0,39.3,59.0
2022, 880, 73.70,36.8,62.22,0,390,  NA,  NA,1072,6.57,1159,5.92,1344,4.13,  NA,  NA,51.8,62.0,64.5,62.0,85.9,61.0
2004, 901, 60.28,14.1,80.45,0,332, 793,3.59, 949,3.50, 805,4.60, 821,5.30,28.9,58.0,44.5,58.0,29.0,59.0,26.0,59.0
2013, 911, 70.28,45.3,54.73,0,367,1050,3.97, 874,5.80, 966,5.00, 909,5.67,53.0,60.0,28.6,60.0,42.5,61.0,35.6,62.0
2017, 733, 85.70,64.9,35.02,0,420,1130,4.43, 958,4.98, 865,4.07,1177,3.00,63.3,61.0,40.8,59.0,32.7,58.0,71.0,61.0
2013, 568, 66.42,80.9,18.42,0,377,1038,4.43, 843,6.33, 951,5.43, 924,6.00,52.3,61.0,25.4,61.6,41.2,62.9,37.2,63.0
2019, 969, 71.88,29.3,69.19,0,294, 928,3.20, 880,4.30,1068,4.40, 899,4.90,41.1,56.0,32.1,58.0,53.7,58.0,31.9,56.0
2008, 663, 76.14,68.7,30.67,0,217, 971,4.10, 844,4.45, 982,5.50, 777,4.90,44.6,57.0,26.0,56.0,43.4,60.0,17.0,56.0
2005, 956, 68.24,83.5,16.43,0,480, 861,4.48, 907,3.42,1028,3.30, 901,4.51,30.1,57.2,42.8,59.7,54.8,59.0,40.8,61.0
2015, 806, 80.26,81.6,18.42,0,324, 845,4.59, 973,3.72,1023,4.32, 848,6.22,27.6,57.0,47.6,60.0,49.6,60.0,24.8,60.0
2008, 543, 77.00,81.3,18.73,0,326,1112,4.74, 836,5.08, 997,6.23, 816,5.53,60.4,59.0,26.0,59.0,45.8,62.0,21.9,58.0
2012, 325, 69.84,52.5,46.59,0,443, 918,5.35, 988,4.51, 933,5.20, 954,3.20,34.7,60.0,46.0,61.0,39.7,62.0,49.1,58.7
2007, 600, 68.27,61.0,38.42,0,324, 839,5.00, 995,6.14, 807,5.51, 851,4.43,26.0,59.0,45.4,62.0,20.6,58.0,33.7,60.0
2019, 896, 86.15,70.3,29.64,0,446,1232,3.32,1082,4.50,1249,4.60, 992,5.16,75.1,59.0,55.7,61.0,75.5,62.0,43.4,59.0
2012, 611, 59.18,82.9,16.98,0,236, 850,6.22, 954,5.42, 861,6.20, 877,4.12,24.2,60.0,39.7,61.0,28.7,62.3,37.7,59.0
2004,1762, 43.84,29.0,60.36,0,306, 815,3.30, 963,3.30, 848,4.22, 894,5.10,31.5,57.0,45.6,57.0,33.5,58.0,33.8,58.1
2010, 821, 77.54,71.3,28.61,0,468, 981,5.63,1086,3.74,1203,3.92, 889,4.30,44.6,63.0,62.4,60.0,72.5,59.0,34.2,59.0
2013, 707, 76.50,70.1,29.87,0,482,1133,3.97, 915,5.92,1000,5.02, 986,5.51,63.4,61.0,34.9,62.0,47.9,62.8,45.4,63.0
2010, 968, 77.34,79.9,20.15,0,490, 987,5.40,1060,3.50,1188,3.60, 911,4.00,45.6,63.0,60.1,60.0,71.2,59.0,36.6,58.0
2012, 791, 71.50,69.4,30.47,0,381, 965,6.75,1064,5.80,1025,6.20,1124,4.50,38.0,62.0,52.0,63.0,47.5,63.0,64.6,61.0
2015, 787, 83.18,89.3,10.73,0,465, 914,4.45,1087,3.42,1136,4.25, 918,6.19,37.6,59.0,61.8,61.0,63.4,62.0,34.9,62.0
2008, 974, 65.06,39.0,60.35,0,260, 991,4.17, 847,4.47, 985,5.57, 780,4.97,47.1,57.0,26.4,57.0,44.0,60.0,17.5,56.0
2007, 705, 66.12,78.6,20.45,0,235, 830,4.99, 972,6.17, 767,5.52, 776,4.39,23.5,58.0,41.5,61.9,14.9,57.0,24.6,59.0
2010, 783, 65.62,62.4,37.44,0,444, 974,5.60,1062,3.73,1182,3.88, 888,4.28,43.7,63.0,59.9,60.0,70.2,59.0,33.9,58.7
2007,1011, 76.38,81.3,18.72,0,419, 968,4.05,1061,4.94, 883,4.33, 899,3.06,42.7,59.0,55.0,62.0,32.2,57.4,42.6,59.0
2019, 758, 56.67,62.4,37.59,0,411, 984,2.80, 915,3.90,1094,4.03, 930,4.60,49.3,57.0,37.9,59.0,58.6,59.0,37.3,57.0
2018, 414, 58.38,57.8,41.73,0,222, 862,4.68,1058,4.80, 885,5.32, 803,4.48,29.3,59.0,51.8,59.0,29.5,57.0,22.4,55.8
2018, 918, 80.68,76.5,23.48,0,318, 921,4.45,1127,4.55, 921,5.08, 829,4.25,36.5,59.0,60.1,59.5,34.0,57.0,26.0,56.0
2010, 470, 78.22,63.6,36.43,0,381, 919,5.31, 939,3.31,1073,3.47, 898,3.82,37.6,62.0,46.6,58.0,58.1,57.0,34.2,57.0
2020, 955, 79.58,65.3,34.64,0,374, 959,5.12,1010,3.17, 932,4.30,1140,4.40,42.9,59.0,50.5,57.7,38.7,60.0,62.5,60.0
2015, 755, 81.64,88.2,11.76,0,380, 949,4.96,1261,3.89,1269,4.69, 997,6.69,40.4,60.0,78.4,62.0,75.0,62.0,41.6,62.0
2019, 663, 83.66,68.5,31.47,0,373,1134,3.43,1017,4.60,1211,4.63, 942,5.21,64.1,58.0,48.2,61.0,70.5,61.0,37.5,58.0
2010, 713, 44.80,76.8,23.22,0,184, 842,6.44, 853,4.34, 945,4.50, 837,4.78,26.3,63.0,34.8,59.0,41.7,58.0,25.1,57.8
2016, 205, 75.04,93.6, 6.40,0,485, 990,4.97, 896,4.10,1063,3.15,1105,3.90,44.0,59.0,36.3,58.3,59.8,61.0,60.9,61.0
2018, 636, 51.50,36.9,63.05,0,294, 874,4.28,1064,4.40, 897,4.90, 812,4.10,31.5,58.0,53.2,58.0,31.7,56.0,24.3,55.0
2011, 938, 57.68,48.3,49.00,0,225, 945,5.83, 859,6.61, 877,4.51, 960,4.70,37.4,62.0,27.2,63.0,36.7,59.5,42.7,58.0
2008, 579, 71.71,81.8,18.12,0,403,1253,4.40, 915,4.80,1070,5.80, 903,5.12,76.4,60.0,35.3,59.0,54.7,62.0,32.3,58.0
2016, 329, 81.86,74.8,25.20,0,453, 986,5.07, 891,4.27,1040,3.30,1075,4.03,42.9,59.0,35.0,58.0,56.9,61.0,57.4,61.0
2013, 781, 77.46,84.5,15.51,0,393,1158,3.67, 972,5.71, 993,4.81, 945,5.52,65.8,61.0,41.3,62.0,46.1,62.0,41.9,64.0
2013, 752, 86.76,87.0,13.01,0,414,1204,3.86, 995,5.94,1024,5.00, 984,5.66,71.4,62.9,44.9,63.0,50.3,63.0,46.9,65.0
2007,1297, 49.94,50.5,48.51,0,348, 837,4.65, 990,5.77, 806,5.09, 848,4.02,26.9,58.0,45.9,62.0,21.8,57.0,34.5,59.0
2019,1236, 80.86,55.2,44.75,0,387,1024,3.15, 948,4.26,1159,4.35, 941,4.87,52.0,57.0,40.4,60.0,64.5,60.0,37.2,58.0
2018,1263,121.18,53.3,46.69,0,311, 952,4.91,1187,4.93, 938,5.50, 845,4.70,39.1,61.0,65.7,61.0,35.0,59.0,27.0,57.0
2017, 606, 75.62,31.9,57.71,0,295,1101,4.51, 910,5.05, 822,4.21, 963,3.35,57.1,59.0,32.8,57.0,25.2,55.5,46.3,59.0
2016,1186, 65.24,52.5,45.27,0,277, 905,5.10, 819,4.30, 947,3.49,1009,4.00,32.2,57.0,24.8,56.0,44.6,59.0,47.9,59.0
2006, 678, 73.24,96.2, 3.51,0,443,1102,5.43, 958,4.83, 985,3.70,1143,3.60,59.8,64.0,40.4,59.0,51.3,61.0,66.9,60.0
2010, 907, 74.70,54.9,44.94,0,517, 985,5.50,1091,3.60,1209,3.80, 892,4.20,45.9,63.0,63.7,61.0,74.0,60.0,35.3,59.0
2012,1244, 70.88,76.4,23.56,0,465, 894,6.13, 994,5.19, 974,5.69,1087,3.82,32.3,62.0,47.0,63.0,43.8,63.0,62.5,60.0
2015, 914, 55.97,55.2,44.39,0,392, 833,3.85,1076,2.86,1113,3.46, 946,5.46,28.2,56.0,59.8,59.0,60.3,60.0,37.5,60.0
2008, 881, 74.74,90.2, 9.77,0,284, 994,4.57, 848,4.87, 992,6.05, 781,5.37,46.7,59.0,25.9,58.0,44.1,62.0,16.8,58.0
2010, 197, 73.88,82.8,17.11,0,420, 968,5.91,1083,4.07,1200,4.20, 882,4.58,42.3,63.0,61.3,60.0,71.4,59.0,32.5,59.0
2010, 596, 77.44,75.3,24.71,0,468, 980,5.67,1089,3.79,1207,3.95, 890,4.33,44.3,63.0,62.7,60.0,72.9,59.0,34.1,59.0
2007,1402, 86.65,78.5,21.53,0,427, 862,4.37,1022,5.49, 830,4.82, 874,3.77,30.7,59.0,50.4,62.0,25.6,58.0,38.3,60.0
2012, 665, 36.21,67.2,32.65,0,377, 930,5.41, 975,4.60, 912,5.30, 930,3.30,35.4,59.0,43.7,60.0,37.0,62.0,46.0,58.0
2013, 619, 82.94,90.9, 8.91,0,382,1196,3.92, 988,6.02,1016,5.08, 974,5.78,70.2,62.8,43.7,63.0,49.0,63.0,45.5,65.0
2019, 851,105.16,30.5,68.78,0,267, 998,3.72, 928,4.87,1146,4.92, 923,5.47,47.1,57.0,36.3,60.0,61.2,60.0,33.1,58.0
2010, 363,107.04,83.0,17.02,0,198, 847,6.46, 858,4.36, 949,4.50, 841,4.80,27.0,63.0,35.6,59.0,42.2,58.0,25.7,58.0
2006, 505, 77.22,93.0, 6.99,0,445,1108,5.41, 961,4.78, 990,3.65,1148,3.55,60.2,63.0,40.5,59.0,51.6,61.0,67.2,60.0
2013, 713, 79.40,97.8, 1.71,1,481,1198,3.50, 996,5.53,1023,4.63, 990,5.29,70.3,61.0,44.2,62.0,50.1,62.0,47.0,64.0
2016, 542, 84.76,84.2,15.75,1,472, 991,5.00, 896,4.15,1058,3.20,1099,3.95,43.9,59.0,36.1,58.5,59.2,61.0,60.1,61.0
2004,1073, 27.21,31.6,60.59,0,195, 755,4.40, 918,4.35, 764,5.35, 782,6.10,22.2,59.0,38.3,59.0,21.9,60.0,19.0,60.0
2016, 748, 72.88,92.2, 7.70,0,466, 995,5.35, 913,4.45,1084,3.45,1133,4.25,43.7,60.0,37.6,59.0,61.6,61.0,63.1,62.0
2015, 570, 85.52,85.8,13.45,0,350, 852,4.67, 990,3.70,1026,4.40, 838,6.28,29.3,58.0,50.3,61.0,50.8,61.0,24.6,61.0
2013,1348, 71.31,77.9,22.08,0,486,1110,4.05, 894,5.98, 993,5.08, 980,5.58,61.2,62.0,32.6,62.0,47.1,63.0,44.7,63.0
2008, 554,114.04,64.5,35.31,0,366,1101,4.62, 844,4.92,1006,6.11, 822,5.42,59.5,60.0,27.3,59.0,47.2,63.0,23.0,59.0
2016, 728, 79.04,77.4,22.61,0,481,1002,5.22, 917,4.38,1091,3.32,1140,4.12,44.7,59.0,38.2,59.0,62.4,61.0,64.0,62.0
2005,1103, 61.83,74.5,25.46,0,493, 851,4.50, 897,3.46,1014,3.30, 885,4.50,29.0,58.0,41.8,60.0,53.4,59.0,39.2,61.0
2010, 990, 71.78,77.1,22.85,0,495, 989,5.35,1062,3.49,1191,3.60, 913,4.00,45.9,63.0,60.4,60.0,71.5,59.0,36.8,58.0
2017, 575, 77.96,74.4,22.70,0,338,1351,5.35, 983,5.92, 884,5.15,1015,4.22,83.4,63.0,39.6,60.0,31.5,59.0,52.0,62.0
2016, 622, 81.14,87.3,12.72,1,480, 996,4.92, 902,4.02,1170,2.97,1205,3.72,44.6,59.0,36.7,58.0,70.4,61.0,70.5,61.0
2007, 812, 48.29,34.1,65.17,0,227, 847,4.38, 985,5.44, 781,4.84, 766,3.60,26.6,56.0,43.9,60.0,17.6,56.0,25.1,57.0
2016, 729, 62.24,72.5,27.48,0,351, 943,5.10, 845,4.30, 985,3.40,1040,4.10,36.7,58.0,28.2,57.0,49.3,60.0,51.8,60.0
2006, 727, 63.35,24.7,73.30,0,291,1008,5.06, 809,4.46, 799,3.19, 947,3.26,47.3,59.1,21.6,55.0,29.8,57.0,43.6,57.0
2015, 907, 80.88,87.1,12.86,0,498, 890,3.79,1069,2.82,1122,3.52, 920,5.42,35.9,57.8,60.5,60.0,62.8,61.0,36.0,61.0
2016, 672, 81.96,86.1,13.53,0,480,1002,5.27, 918,4.37,1089,3.37,1139,4.17,44.6,59.0,38.2,59.0,62.2,61.0,63.8,62.0
2010, 772, 58.31,53.1,46.39,0,405, 925,5.20, 946,3.20,1097,3.40, 924,3.70,39.1,62.0,48.3,59.0,61.5,58.0,37.8,57.0
2007,1304,107.64,81.1,18.69,0,399, 853,4.50,1011,5.61, 822,4.92, 865,3.91,29.4,58.3,48.9,62.0,24.3,58.0,37.0,60.0
2013, 668, 78.96,80.0,19.77,0,412,1143,3.52, 960,5.52, 992,4.64, 949,5.32,63.7,60.0,39.3,60.0,45.9,61.0,41.7,63.0
2013, 470, 74.90,82.1,17.90,0,481,1089,3.90, 885,5.80, 984,4.90, 959,5.49,59.2,61.0,31.8,62.0,46.4,62.7,42.8,63.0
2013, 546, 73.30,35.1,64.03,0,210, 994,4.79, 828,6.65, 928,5.81, 865,6.49,44.6,60.0,20.6,60.0,35.7,62.0,27.9,62.0
2013, 550, 54.54,44.5,55.28,0,401,1077,3.62, 903,5.52, 979,4.69, 924,5.38,56.5,60.0,32.4,60.0,44.5,61.0,38.2,62.0
2015, 529, 75.12,69.1,30.90,0,222, 828,5.03, 943,4.20, 991,4.80, 826,6.63,23.9,57.0,42.9,60.0,44.5,60.0,20.5,60.0
2019,1202, 54.93,74.0,26.00,0,331,1256,4.33,1145,5.47,1376,5.47, 985,6.07,74.4,60.0,59.5,63.0,85.8,63.0,39.5,60.0
2018, 643, 62.36,50.4,47.24,0,323, 934,4.80,1104,5.00, 940,5.69, 850,4.70,41.7,63.0,61.0,63.0,39.4,61.0,31.4,59.0
2017, 608, 75.46,67.9,31.63,0,418,1217,4.44, 964,5.04, 870,4.18,1051,3.21,71.8,61.0,40.4,58.0,32.5,57.7,57.7,60.0
2018, 981, 81.46,67.6,31.45,0,373,1017,4.60,1210,4.66, 941,5.20, 851,4.40,48.2,61.0,70.4,61.0,37.4,58.0,29.9,58.0
2015,1790, 84.30,78.6,21.37,0,387, 862,4.38,1214,3.28,1195,3.90, 987,6.00,33.1,59.0,75.5,62.0,70.2,62.5,43.7,63.0
2013, 609, 81.70,83.0,16.93,0,406,1149,3.57, 964,5.57, 994,4.67, 953,5.36,64.2,60.0,39.8,60.0,46.0,61.0,42.1,63.0
2013, 572, 74.16,84.6,15.36,0,425,1194,3.70, 990,5.70,1018,4.80, 988,5.42,69.4,61.0,43.1,61.8,48.9,62.0,46.3,63.1
2013, 941, 74.98,86.0,13.82,0,513,1108,3.77, 899,5.71, 989,4.81, 972,5.31,61.6,61.0,33.9,62.0,47.5,63.0,44.7,63.0
2017, 856, 62.72,61.4,38.64,0,366,1141,4.32, 933,4.90, 840,4.10,1002,3.16,62.4,60.0,36.2,57.0,28.1,56.0,51.4,59.0
2010, 839, 76.90,78.5,21.12,0,390, 965,6.02,1078,4.15,1195,4.32, 879,4.68,41.4,63.0,60.4,60.0,70.3,59.0,31.7,59.0
2017, 559, 53.40,25.5,73.67,0,285,1104,4.62, 909,5.15, 820,4.32, 975,3.43,57.2,59.0,32.3,57.0,24.6,56.0,47.3,59.0
2005, 840, 68.04,61.4,38.48,1,406, 891,4.46, 905,3.21,1036,3.21, 947,4.16,33.3,58.0,43.5,60.0,55.5,59.0,46.1,60.2
2013, 709, 64.24,48.9,50.13,0,225, 983,4.40, 852,6.21, 951,5.40, 855,6.20,44.6,60.0,24.4,60.0,39.2,61.0,28.1,62.0
2005, 333, 58.48,26.0,73.15,0,347, 796,4.70, 796,3.50, 953,3.50, 809,4.51,20.8,56.0,29.3,58.0,44.9,58.0,29.5,59.0
2015, 639, 72.96,79.4,20.37,0,450, 906,4.61,1048,3.65,1075,4.41, 872,6.35,36.2,59.0,57.4,62.0,57.1,62.0,29.5,62.0
2006, 596, 57.62,27.6,72.15,0,314,1014,4.99, 814,4.40, 805,3.11, 952,3.19,48.3,60.0,22.6,55.0,30.7,57.0,44.5,57.0
2017, 869, 81.28,66.7,32.97,0,382,1268,5.30,1021,5.91, 935,4.95,1198,3.87,77.0,63.0,45.4,60.0,38.9,60.0,71.9,62.0
2004, 653, 56.43,39.8,60.08,0,343, 823,3.03, 967,3.10, 858,4.00, 910,4.90,33.2,57.0,46.7,57.0,35.3,58.0,36.4,59.0
2015, 557, 81.80,87.9,12.07,0,418, 868,4.25,1219,3.11,1203,3.79, 993,5.90,33.8,59.0,76.2,62.0,71.1,62.0,44.4,63.0
2014, 587, 65.18,32.4,56.98,0,227, 932,3.81, 992,4.40, 851,6.24, 946,5.41,42.1,59.0,45.2,60.0,24.0,59.0,38.4,61.0
2013, 434, 72.42,74.2,25.57,0,358,1156,3.88, 965,5.93, 988,5.00, 947,5.70,64.9,61.0,39.9,61.4,45.0,62.0,41.4,64.0
2013, 790, 66.90,80.9,19.03,0,384,1140,3.68, 961,5.71, 984,4.81, 933,5.51,63.3,61.0,39.5,61.0,44.7,61.0,40.0,63.0
2016, 624,115.42,86.1,13.70,0,414,1015,5.51, 910,4.75,1037,3.88,1038,4.51,44.0,60.0,35.1,59.0,54.9,62.0,52.3,62.0
2010,1103, 76.34,89.5,10.51,0,469,1070,5.61,1088,3.76,1318,3.94,1033,4.42,55.0,64.0,64.0,62.0,85.1,61.0,49.7,61.0
2005, 672, 62.14,64.8,34.98,0,344, 795,4.69, 794,3.50, 951,3.50, 806,4.50,20.6,56.0,29.0,58.0,44.7,58.0,29.2,59.0
2019,2087, 27.64,48.4,51.05,0,298, 928,3.15, 880,4.21,1069,4.40, 900,4.90,41.2,56.0,32.2,58.0,53.8,58.0,32.0,56.0
2019,2011, 27.15,58.2,41.61,0,280, 920,3.19, 874,4.29,1060,4.40, 894,4.99,40.1,56.0,31.3,58.0,52.6,58.0,31.2,56.0
2009,2001, 71.14,90.5, 9.14,0,485,1105,3.70,1291,3.83, 981,4.30,1105,5.20,64.8,61.0,81.9,60.0,43.8,59.7,59.9,62.0
2013,1183, 81.24,96.4, 3.59,0,382,1081,4.68, 876,6.62, 977,5.68, 948,6.18,56.8,62.0,29.1,62.0,43.8,63.0,39.7,63.0
2008,1449, 74.46,58.0,40.28,0,444,1136,3.60, 895,3.98,1046,5.00, 853,4.32,65.5,58.0,34.6,58.0,53.5,61.0,28.7,57.0
2007, 801, 71.06,83.5,16.20,0,459,1020,4.51,1106,5.34, 959,4.71, 991,3.61,47.6,60.0,59.8,63.0,39.9,59.0,51.4,60.0
2020, 881, 82.40,75.2,24.81,0,421, 960,4.60, 994,2.80, 925,3.90,1107,4.05,45.0,58.0,50.4,57.0,39.1,59.0,60.1,59.0
2008,1071, 78.40,59.5,40.25,1,420,1195,3.76, 960,4.20,1071,5.09, 896,4.46,71.6,59.0,41.3,59.0,56.0,62.0,33.2,57.0
2013, 623, 78.14,70.8,29.06,0,372,1159,3.82, 967,5.86, 990,4.96, 951,5.66,65.1,61.0,40.0,61.0,45.2,61.7,41.7,63.6
2019,1580, 85.45,72.5,27.46,0,290, 924,3.25, 879,4.35,1075,4.49, 899,5.00,40.5,56.2,32.0,59.0,54.3,59.0,31.9,57.0
2008,1039, 72.30,84.9,14.89,0,449,1307,4.03,1000,4.50,1107,5.40, 955,4.73,83.2,60.0,45.2,60.0,59.6,63.0,39.1,58.0
2008,1377, 73.72,85.0,14.70,0,435,1313,4.16,1016,4.63,1102,5.48, 956,4.83,83.7,61.0,46.8,60.0,59.0,63.0,39.1,58.9
2010, 887, 73.14,88.8,10.96,0,518, 990,5.50,1098,3.60,1216,3.74, 898,4.13,46.3,63.0,64.4,60.0,74.6,59.9,35.8,59.0
2016, 639, 74.26,21.8,76.01,0,344, 934,5.28, 842,4.44, 998,3.50,1043,4.19,36.2,58.0,28.6,57.0,51.3,60.0,52.6,61.0
2012, 900, 64.48,57.5,42.16,0,325, 828,6.70, 935,5.80, 913,6.40,1004,4.40,22.8,62.0,38.4,63.0,34.9,63.0,51.7,60.0
2016, 667, 82.08,72.6,27.42,0,469, 987,5.00, 892,4.20,1048,3.22,1086,3.95,43.2,59.0,35.5,58.1,57.9,61.0,58.7,61.0
2013, 767, 78.82,93.6, 6.41,0,413,1196,3.83, 992,5.93,1019,5.00, 978,5.65,70.6,62.7,44.4,63.0,49.7,63.0,46.3,65.0
2019,1096,122.62,76.0,23.96,0,233, 921,3.80, 879,4.90,1093,5.00, 901,5.50,39.2,58.0,31.5,60.0,55.8,61.0,31.5,58.0
2019, 849, 69.82,52.1,47.69,0,359,1022,3.12, 940,4.30,1143,4.40, 933,4.90,51.7,57.0,39.4,59.0,62.5,60.0,36.1,57.0
2015, 849, 79.16,70.2,29.84,0,465, 908,4.40,1066,3.40,1104,4.20, 891,6.11,37.0,59.0,59.7,61.0,60.3,62.0,32.0,62.0
2007, 321, 64.18,38.1,59.66,0,213, 842,4.47, 981,5.56, 775,4.96, 761,3.70,25.8,56.0,43.2,60.0,16.7,56.0,24.3,57.0
2013, 678, 81.72,89.4,10.62,0,457,1232,3.75,1008,5.80,1043,4.90,1024,5.50,73.6,62.0,45.3,62.0,51.9,62.0,50.4,64.0
2009, 473, 76.70,87.8,12.02,0,265, 907,4.51, 989,4.64, 841,4.94, 985,6.11,40.1,60.0,45.9,58.6,25.0,58.0,43.1,62.0
2010,1469, 70.66,70.5,29.42,0,373, 917,5.99, 983,3.99,1068,4.14, 847,4.49,36.3,63.0,50.3,60.0,57.0,59.0,28.3,58.0
2013,1051, 79.00,81.0,18.69,0,376,1081,4.70, 875,6.64, 976,5.72, 947,6.20,56.6,62.0,28.9,62.0,43.6,63.0,39.5,63.0
2022,1401, 79.18,59.6,40.34,0,373,  NA,  NA, 809,5.57, 933,4.70, 960,2.90,  NA,  NA,23.8,57.3,41.4,58.0,46.2,57.0
2019, 852,104.34,67.9,31.42,0,210, 961,4.20, 907,5.30,1135,5.38, 909,5.90,41.8,58.0,33.1,61.0,59.2,61.0,30.8,59.0
2013, 968, 76.14,88.8,10.96,0,518,1128,4.00, 908,5.90,1003,5.00, 990,5.50,63.4,62.0,34.7,62.0,48.7,63.0,46.3,63.0
2016, 541, 83.60,74.3,25.45,0,456, 983,4.89, 884,4.00,1110,3.00,1160,3.73,42.7,58.0,34.2,57.0,63.8,60.0,65.4,60.1
2010,1342, 58.16,71.4,28.03,0,444, 958,5.74,1056,3.80,1155,3.98, 871,4.34,41.8,63.0,59.0,60.0,67.3,59.0,31.9,59.0
2014, 611, 81.42,88.9,10.94,0,454,1223,3.04,1220,3.70,1004,5.77,1036,4.85,76.4,62.0,72.7,62.0,45.4,62.0,51.3,63.0
2010,1241, 69.80,24.0,67.13,0,331, 922,6.60,1009,4.66,1096,4.86, 841,5.10,35.2,64.0,51.6,61.0,58.3,60.0,26.3,59.0
