year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2013, -776, 69.12,35.16,64.63,0,253,1008,4.56, 841,6.41, 941,5.60, 876,6.26,46.7,60.0,22.7,60.0,37.8,61.0,29.9,62.0
2013, -810, 63.90,78.19,21.81,0,398,1050,3.89, 871,5.74, 972,4.90, 918,5.59,53.8,60.0,28.8,60.0,43.9,62.0,37.2,62.0
2005, -672, 57.06,33.07,66.88,0,371, 834,4.20, 827,2.92, 971,3.00, 862,3.90,25.8,56.0,34.1,57.0,47.5,57.0,36.2,58.0
2013, -828, 81.90,60.43,39.43,0,383,1040,4.49, 843,6.39, 953,5.49, 928,6.07,52.6,61.4,25.3,61.9,41.4,62.9,37.5,63.0
2013, -523, 73.22,63.50,36.37,0,458,1134,3.50, 940,5.42, 998,4.60, 964,5.20,63.0,60.0,37.2,60.0,47.2,61.0,43.2,62.0
2004,-1703, 12.52,25.80,73.47,0,298, 810,3.40, 961,3.40, 842,4.36, 884,5.20,30.7,57.0,45.3,57.0,32.7,59.0,32.6,59.0
2007, -960, 59.14,76.57,23.43,0,444, 868,4.31,1029,5.46, 836,4.77, 878,3.71,31.5,59.0,51.3,62.0,26.4,58.0,39.0,60.0
2010,  631, 76.16,80.42,19.50,0,494, 982,5.54,1085,3.64,1196,3.80, 891,4.18,45.1,63.0,62.7,60.0,72.2,59.0,34.7,59.0
2005, 1045, 67.68,35.59,63.04,0,348, 955,5.50,1005,4.45,1150,4.33,1012,5.60,36.6,58.0,50.0,60.0,64.8,59.6,49.2,62.0
2016, -754, 80.34,69.53,30.17,0,468, 993,5.34, 912,4.46,1084,3.43,1132,4.24,43.6,60.0,37.6,59.0,61.6,62.0,63.1,62.0
2016, -696, 81.80,85.21,14.61,0,481,1000,5.13, 906,4.32,1071,3.32,1109,4.07,44.6,59.0,37.1,59.0,60.4,61.0,61.1,61.9
2016, -690, 80.58,84.17,15.83,0,476,1000,5.30, 916,4.41,1088,3.40,1137,4.20,44.4,59.4,38.0,59.0,62.1,61.0,63.7,62.0
2013,-1676, 82.50,79.36,20.49,0,447,1168,3.78, 954,5.74,1014,4.86, 996,5.38,66.3,60.9,38.6,61.0,48.6,62.0,46.2,62.0
2019,-1086, 71.38,71.45,28.51,0,381,1051,3.21, 962,4.40,1176,4.41, 944,5.00,54.8,57.0,41.9,60.0,66.3,60.0,37.4,58.0
2012, -815, 66.60,67.37,32.61,0,499, 897,5.70, 990,4.80, 969,5.31,1046,3.40,33.5,62.0,47.3,62.0,44.1,63.0,59.2,60.0
2013, -723, 70.90,84.60,15.36,0,401,1088,4.53, 880,6.50, 980,5.54, 954,6.03,57.8,62.0,29.8,62.0,44.6,63.0,40.7,63.0
2020,  593, 90.58,84.53,15.46,0,472,1180,5.38,1261,3.30,1114,4.48,1297,4.53,67.0,61.0,78.4,59.0,59.4,62.0,80.9,62.0
2016, -672, 84.54,60.11,36.87,0,373, 989,5.86, 898,5.06,1026,4.16,1028,4.82,40.9,60.0,33.7,59.8,53.7,62.0,51.1,62.0
2012, -866, 71.68,86.90,12.82,0,520, 934,5.81,1017,4.90,1005,5.40,1106,3.51,37.4,62.0,50.1,63.0,48.0,63.0,65.3,60.0
2013, -692, 71.38,61.98,37.72,0,293,1027,3.83, 885,5.70, 957,4.90, 876,5.63,49.8,59.0,28.9,59.0,40.6,60.0,31.6,61.0
2006,-1451, 68.54,91.86, 7.84,0,440,1103,5.46, 956,4.80, 988,3.70,1142,3.60,59.2,63.0,39.4,59.0,50.8,60.0,66.1,60.0
2010,-1094, 63.90,85.99,13.97,0,405, 936,5.48, 961,3.50,1144,3.68, 957,4.10,40.7,63.1,50.4,60.0,67.0,59.6,41.7,59.0
2015, 1003, 58.90,55.17,44.70,0,332, 821,4.30,1121,3.24,1130,3.86, 953,5.90,26.5,57.0,64.1,60.0,61.8,61.0,38.1,61.0
2012, -847, 67.09,53.17,46.76,0,313, 852,6.12, 955,5.28, 887,5.96, 911,3.93,25.1,60.0,40.5,61.0,32.3,62.0,42.0,59.0
2010,  701, 62.76,33.94,66.02,0,287, 880,5.93, 900,3.88, 997,4.02, 852,4.37,31.3,62.0,40.6,58.0,48.2,57.0,27.4,57.0
2016, -323, 64.18,74.40,25.60,0,506,1007,5.06, 914,4.20,1085,3.20,1127,4.00,45.7,59.4,38.3,59.0,62.2,61.0,63.2,62.0
2007,  844, 58.56,75.73,24.21,0,357, 862,4.40,1008,5.51, 792,4.90, 793,3.74,29.1,58.0,47.6,61.9,20.0,57.0,28.7,59.0
2013, -747, 79.12,77.92,22.04,0,437,1168,3.44, 977,5.47,1008,4.60, 970,5.24,66.8,60.3,41.7,61.0,48.0,61.0,44.4,63.0
2021,  288, 84.14,52.27,47.35,1,419, 944,5.85,1048,5.13,1160,3.29,1011,4.40,39.2,60.0,54.1,60.0,67.8,59.0,48.4,61.0
2016,  681, 72.24,84.27,15.63,0,424, 960,5.20, 869,4.26,1204,3.16,1200,3.82,42.0,60.5,33.9,59.0,74.7,62.0,70.9,62.1
2010, -429, 58.08,64.33,34.63,0,322, 908,5.58, 928,3.58,1058,3.71, 884,4.08,35.3,61.0,44.5,58.0,55.5,57.0,31.8,56.1
2013, -377, 50.82,53.02,46.97,0,392,1076,3.62, 906,5.50, 976,4.70, 919,5.40,56.0,59.0,32.5,59.8,43.7,61.0,37.4,62.0
2004,-1020, 17.88,62.61,37.13,0,311, 862,4.50, 958,4.30, 832,5.51, 776,6.10,35.1,60.0,44.7,59.0,30.4,61.0,19.5,60.0
2015, -663, 69.08,89.88, 9.98,0,395, 956,5.00,1219,3.91,1247,4.80, 980,6.72,41.0,60.0,74.0,62.0,72.8,62.0,39.7,62.0
2015, -594, 79.17,78.34,21.66,0,431, 934,4.77,1151,3.68,1194,4.50, 956,6.48,39.4,60.0,67.9,62.0,68.5,62.0,38.2,62.2
2016, -510, 87.51,79.76,19.90,0,441, 981,5.13, 886,4.26,1034,3.33,1069,4.03,42.1,59.0,34.3,58.0,56.1,61.0,56.6,61.0
2013, -664,110.70,58.67,18.56,0,221, 972,4.82, 827,6.63, 947,5.83, 858,6.61,42.6,61.0,20.5,60.0,37.8,62.0,27.2,63.0
2022,  402, 87.74,71.88,28.13,0,417,  NA,  NA, 833,5.41, 951,4.60, 986,2.80,  NA,  NA,27.2,58.0,44.3,58.0,49.8,57.8
2017, -535, 75.42,85.16,14.79,0,480,1301,4.50, 993,5.10, 900,4.21,1069,3.21,81.4,62.0,44.1,59.0,36.6,59.0,60.3,61.0
2012, -330, 75.50,90.58, 9.42,0,471, 901,6.08, 996,5.18, 980,5.68,1091,3.78,33.1,62.0,47.2,63.0,44.5,63.0,62.9,60.0
2009,-1371, 76.62,83.61,16.08,0,487,1105,3.67,1291,3.82, 983,4.27,1107,5.20,64.9,61.0,81.9,60.0,43.9,59.7,60.1,62.0
2015, -998, 79.22,87.80,12.11,0,507, 883,3.80,1057,2.82,1110,3.52, 913,5.42,35.0,57.0,59.2,60.0,61.5,61.0,35.3,61.0
2014, -628, 87.46,84.24,15.72,1,429,1120,2.80,1147,3.43, 963,5.43, 996,4.53,64.8,60.0,64.4,60.0,39.9,60.0,46.5,61.0
2008, 1054, 64.22,27.43,66.88,0,282, 994,4.09, 849,4.40, 990,5.50, 783,4.89,47.7,57.0,27.0,57.0,44.9,60.0,18.1,56.0
2015, -866, 72.56,60.20,39.49,0,322, 829,4.29, 986,3.39,1042,4.00, 877,5.90,26.2,56.0,49.1,59.0,51.6,59.0,28.3,59.0
2016,  700, 74.68,60.03,39.94,0,396, 943,4.84, 847,4.04, 988,3.14,1046,3.77,37.5,58.0,29.2,56.4,50.3,60.0,53.1,60.0
2007,-2211, 72.72,85.03,14.70,0,435,1016,4.63,1102,5.48, 956,4.83, 987,3.73,46.8,60.0,59.0,63.0,39.1,58.9,50.6,60.0
2017, -705, 88.42,58.30,41.65,0,266,1161,4.98, 926,5.54, 827,4.76, 957,3.88,62.7,60.0,33.2,58.0,24.6,57.0,45.1,60.0
2013, -724, 74.74,72.42,21.99,0,365,1033,4.47, 839,6.37, 946,5.47, 920,6.06,51.7,61.0,24.8,61.2,40.5,62.4,36.5,63.0
2013, -733, 82.00,78.76,21.02,0,371,1188,3.92, 982,6.03,1009,5.12, 964,5.82,69.5,63.0,43.3,63.0,48.2,63.0,44.5,65.0
2013, -944, 79.00,80.49,19.50,0,509,1165,3.95, 938,5.90,1020,5.00,1008,5.45,66.9,62.0,37.7,62.0,50.2,63.0,48.1,63.0
2012, -402, 79.96,78.26,21.52,0,310, 841,6.37, 964,5.53, 893,6.24, 920,4.22,23.1,61.0,40.8,62.0,32.1,63.0,42.4,60.0
2013,-1139, 72.36,82.73,16.23,0,454,1062,4.10, 864,6.00, 978,5.10, 949,5.70,56.1,62.0,28.8,62.0,45.3,63.0,41.1,63.0
2012,  360, 74.76,96.16, 3.81,0,380, 875,6.62, 976,5.70, 948,6.19,1069,4.30,29.0,62.0,43.7,63.0,39.6,63.0,59.3,60.0
2018, 1775, 64.83,21.79,74.52,0,226, 934,5.30,1167,5.40, 924,5.90, 832,5.10,35.8,61.0,62.4,61.0,32.0,59.0,24.1,58.0
2013, -864, 79.32,85.92,13.69,0,422,1198,3.71, 991,5.77,1020,4.83, 989,5.51,69.9,61.0,43.3,62.0,49.2,62.0,46.5,64.0
2013, -971, 76.70,82.04,17.96,0,477,1101,3.97, 890,5.89, 987,4.99, 969,5.51,60.5,61.0,32.4,62.0,46.7,63.0,43.8,63.0
2020, -991, 83.44,71.34,28.65,0,369, 928,4.73, 954,2.90, 899,4.00,1086,4.10,40.4,57.0,45.2,57.0,35.3,58.0,56.6,59.0
2016,  627, 78.76,96.16, 3.81,0,380, 968,5.78, 888,4.90,1042,3.90,1081,4.70,39.5,60.0,33.6,59.0,56.1,61.0,56.7,62.0
2022,-1286, 71.38,16.37,82.47,0,332,  NA,  NA, 834,6.10, 971,5.37,1026,3.39,  NA,  NA,25.1,58.0,43.1,58.3,51.4,57.0
2020, -986, 74.64,72.96,27.03,0,414, 951,4.60, 987,2.80, 915,3.90,1093,4.10,44.3,58.0,49.8,57.8,38.1,59.0,58.6,59.0
2016, -747, 83.50,83.19,16.76,0,427, 952,4.97, 859,4.07,1175,2.97,1183,3.65,40.5,59.0,32.3,58.0,71.1,61.0,68.6,61.0
2008, -329, 85.50,79.46,20.54,0,207, 953,4.40, 842,4.69, 984,5.79, 771,5.20,42.8,58.0,26.1,58.0,43.7,61.0,16.5,57.0
2013, -676, 80.96,80.56,19.29,0,431,1181,3.66, 983,5.73,1008,4.82, 970,5.50,68.3,61.9,42.7,62.0,47.9,62.0,44.7,64.0
2020, -892, 89.84,54.17,45.73,0,395, 991,4.99,1069,3.16, 953,4.29,1124,4.46,48.4,59.0,58.2,58.0,42.2,60.0,62.0,60.7
2014, -642, 68.40,25.69,74.12,0,230, 929,4.29, 974,4.81, 827,6.65, 945,5.83,41.2,60.0,42.8,61.0,20.4,60.0,37.6,62.0
2010, 1242, 68.41,22.16,74.48,0,191, 853,6.35, 871,4.30, 965,4.41, 837,4.71,27.0,62.0,36.3,58.0,43.4,57.0,24.5,57.0
2015, -752, 79.76,85.65,14.16,0,473, 874,3.92,1195,2.83,1204,3.52, 997,5.53,34.5,58.0,73.7,61.0,71.2,62.0,44.8,62.0
2009,  510, 84.26,86.66,13.14,0,231, 900,4.57, 980,4.74, 830,5.04, 971,6.17,39.0,59.2,44.8,58.0,23.4,58.0,41.4,62.0
2021,  986, 84.04,70.47,29.51,0,445, 979,5.93,1107,5.27,1176,3.22,1059,4.40,42.3,60.0,58.8,60.0,68.8,58.0,53.0,61.0
2012, -670, 69.82,73.07,26.93,0,475, 917,5.82, 996,4.96, 980,5.46,1065,3.57,35.1,62.0,47.4,62.0,44.9,63.0,60.6,60.0
2013,-1212, 74.00,62.26,37.70,0,454,1124,4.05, 909,5.99, 990,5.09, 977,5.58,62.2,61.0,34.0,62.0,46.5,62.0,44.1,63.0
2013,-1481, 79.40,72.82,27.10,0,386,1102,4.55, 889,6.48, 983,5.56, 964,6.05,58.8,61.1,30.4,62.0,44.5,62.9,41.3,63.0
2013, -814, 84.58,80.91,19.07,0,444,1201,3.59, 994,5.67,1023,4.77, 991,5.38,70.5,61.3,44.0,62.0,49.8,62.0,47.1,64.0
2010,-1013, 68.90,79.86,20.04,0,461, 966,5.80,1080,3.90,1184,4.10, 878,4.46,42.6,63.0,61.5,60.0,70.3,59.9,32.7,59.0
2007, -685, 44.98,63.24,35.93,0,355, 992,4.55,1067,5.43, 893,4.82, 926,3.53,46.7,62.0,56.9,64.0,34.5,60.0,46.4,61.0
2021,  836, 85.40,80.90,18.92,0,506,1079,5.81,1186,5.20,1306,3.27,1136,4.41,54.2,61.0,68.6,61.0,83.6,60.0,62.2,62.0
2014, 1185, 98.22,75.98,21.53,0,218, 925,4.27, 971,4.80, 827,6.60, 947,5.80,40.8,61.0,42.5,61.0,20.4,60.0,37.8,62.0
2013, -827, 84.20,82.74,17.13,0,372,1026,4.74, 834,6.64, 964,5.74, 929,6.35,50.4,62.0,23.2,62.0,41.5,63.0,36.5,63.9
2011,  465, 59.98,29.42,68.28,0,297, 957,5.04, 902,5.74, 922,3.74,1047,3.86,40.5,60.0,34.2,61.0,43.4,58.0,53.9,57.0
2017, -614, 75.98,86.15,13.43,0,421,1362,4.99, 989,5.59, 903,4.75,1036,3.81,86.2,63.0,42.0,60.0,35.3,59.0,55.8,62.0
2013,-1129, 62.98,71.95,28.06,0,489,1129,4.10, 910,6.00, 998,5.10, 988,5.60,63.0,62.0,34.3,62.0,47.7,63.0,45.5,63.0
2008,-1450, 73.00,93.11, 6.60,0,423,1311,4.23,1014,4.72,1101,5.53, 954,4.92,83.2,61.0,46.4,60.0,58.6,63.0,38.8,59.0
2005,  626, 42.66,43.67,55.37,0,419, 824,4.21, 822,3.09, 982,3.01, 847,4.05,25.5,56.0,33.8,58.0,49.3,58.0,35.0,59.0
2010, -681, 69.34,65.73,34.25,0,384, 925,5.30, 945,3.30,1100,3.44, 924,3.83,38.7,62.0,47.9,59.0,61.4,58.0,37.5,57.0
2010,  852, 55.04,85.85,14.15,0,373, 931,5.57, 955,3.61,1136,3.77, 950,4.17,39.7,63.0,49.4,60.0,65.7,59.0,40.5,59.0
2009,  353, 56.81,31.35,68.05,0,400, 958,3.40,1074,3.51, 887,3.90,1030,4.90,48.7,58.0,58.5,57.0,33.2,57.0,51.2,60.0
2005, -966, 45.74,32.36,65.94,0,294, 804,4.49, 791,3.20, 944,3.29, 824,4.17,21.1,55.0,28.9,57.0,43.3,57.0,30.9,58.0
2015, -510, 77.68,85.90,14.03,0,426, 900,4.67,1047,3.72,1080,4.43, 875,6.42,35.4,59.0,57.1,61.3,57.3,62.0,29.6,62.0
2008, -456, 63.98,30.92,67.19,0,274,1022,3.94, 859,4.29, 995,5.30, 797,4.70,50.6,57.0,28.1,56.0,45.3,60.0,19.7,56.0
2009,  581, 71.70,84.56,15.29,0,211, 894,4.68, 974,4.85, 824,5.15, 965,6.28,38.1,59.4,43.8,58.0,22.5,58.0,40.3,62.0
2016, -653, 83.96,87.23,12.69,0,418, 992,5.37, 893,4.57,1024,3.67,1044,4.35,42.3,59.0,34.0,59.0,54.2,61.0,53.3,62.0
2016, -768, 69.33,59.40,39.87,0,277, 898,5.02, 813,4.20, 961,3.32,1020,3.90,31.6,57.0,24.2,55.0,46.0,58.0,48.9,59.0
2016, -612, 75.14,79.70,20.25,0,407, 967,5.23, 874,4.43,1018,3.47,1053,4.17,40.2,59.0,32.5,58.0,54.0,61.0,54.4,61.0
2016,  705, 83.80,83.36,16.61,0,371, 985,5.71, 888,4.91,1020,3.98,1037,4.68,40.6,59.0,32.6,59.0,53.1,61.0,52.0,62.0
2017, -374, 66.10,56.27,43.73,0,273,1198,5.11, 938,5.66, 840,4.91, 956,4.02,66.5,61.0,34.3,58.0,25.8,57.0,44.8,60.0
2013, -507, 66.44,69.42,30.57,0,367,1078,3.50, 921,5.41, 972,4.60, 903,5.30,56.1,59.0,34.1,59.0,43.1,60.0,35.8,61.9
2009, 1574, 50.64,35.87,64.04,0,302, 907,3.70,1017,3.81, 863,4.20,1001,5.21,41.7,58.0,50.6,57.0,28.9,56.0,46.4,60.0
2006,  267, 60.00,25.82,72.81,0,343,1001,5.30, 795,4.70, 795,3.52, 952,3.50,47.1,61.0,20.6,56.0,29.2,58.0,44.7,58.0
2014, -585, 80.18,84.84,15.15,0,482,1206,2.84,1208,3.50, 997,5.55,1028,4.64,74.4,61.0,71.3,61.0,44.3,62.0,50.3,62.0
2013, -665, 75.58,71.78,28.19,0,403,1192,3.81, 987,5.87,1015,4.94, 980,5.63,69.4,62.0,43.1,62.0,48.7,62.0,45.7,64.0
2010,-1086, 76.72,62.62,36.68,0,362, 993,6.30,1104,4.50,1257,4.66, 916,5.09,43.9,63.0,62.6,61.0,76.2,60.0,34.8,60.0
2013, -662, 72.36,75.13,24.81,0,409,1055,3.89, 872,5.76, 976,4.92, 922,5.56,54.4,60.0,29.1,60.0,44.4,62.0,37.8,62.0
2015, -787, 81.24,89.61,10.27,0,452, 906,4.54,1055,3.55,1087,4.31, 880,6.25,36.4,59.0,58.2,61.0,58.4,62.0,30.5,62.0
2007,  885,101.42,85.17,14.80,0,328, 855,4.49, 999,5.63, 785,4.99, 783,3.84,27.9,58.0,46.1,61.9,18.6,57.0,27.1,59.0
2012,  963, 67.34,67.02,32.96,0,474, 906,6.01, 994,5.11, 983,5.60,1084,3.71,33.7,62.0,47.0,63.0,44.9,63.0,62.2,60.0
2017,-1064, 91.14,44.22,52.76,0,366,1266,5.38,1021,5.99, 935,5.03,1198,3.98,76.5,63.0,45.0,60.0,38.5,60.0,71.7,62.0
2011, 1256, 68.89,55.23,43.64,0,167, 941,5.90, 841,6.72, 852,4.62, 938,4.79,37.2,62.0,25.3,63.0,34.1,60.0,40.4,58.0
2017,  456, 75.40,75.36,24.12,0,331,1270,5.60,1019,6.20, 940,5.21,1190,4.20,76.4,63.0,44.1,60.0,38.5,60.0,70.3,62.0
2016, -517, 82.92,75.87,24.13,0,442, 980,5.06, 886,4.26,1028,3.35,1063,4.05,42.1,59.0,34.3,58.0,55.5,61.0,56.1,61.0
2010, -495, 55.95,20.24,79.39,0,272, 881,5.90, 900,3.90,1006,4.03, 851,4.36,31.2,61.0,40.4,58.0,48.9,57.0,27.1,56.0
2008,-1046, 75.10,81.25,18.51,0,458,1304,3.96, 997,4.44,1110,5.33, 953,4.66,83.0,60.0,45.1,60.0,60.0,63.0,39.2,58.0
2013, -775, 73.80,81.05,18.85,0,362,1152,3.82, 966,5.89, 987,4.96, 944,5.66,64.6,61.0,40.0,61.0,45.0,62.0,41.2,64.0
2013,-1178, 69.36,85.18,14.82,0,485,1116,4.10, 901,6.07,1000,5.11, 981,5.60,61.8,62.0,33.3,62.0,47.8,63.0,44.8,63.0
2014, -730, 80.40,95.45, 4.19,1,482,1178,2.83,1198,3.50, 996,5.52,1024,4.62,71.6,61.0,70.4,61.0,44.3,62.0,50.1,62.0
2017,-1100, 83.36,47.46,51.86,0,365,1266,5.41,1021,6.01, 935,5.05,1197,3.97,76.5,63.0,44.9,60.0,38.5,60.0,71.6,62.0
2018, 1733, 81.00,76.38,23.60,0,447,1139,4.72,1332,4.75, 991,5.32, 901,4.49,61.5,62.0,83.7,62.0,43.0,59.0,35.9,59.0
2015,-1029, 80.31,76.33,22.97,0,484, 886,3.82,1065,2.87,1117,3.57, 917,5.47,35.2,57.0,59.8,60.0,62.1,60.9,35.4,61.0
2012, -779, 82.56,83.38,16.62,0,327, 842,6.36, 973,5.55, 897,6.27, 923,4.17,23.2,61.0,41.8,62.1,32.5,63.0,42.7,60.0
2010,-1383, 67.82,73.07,26.93,0,475, 980,5.46,1065,3.57,1187,3.70, 899,4.10,44.9,63.0,60.6,60.0,71.2,59.0,35.4,58.0
2007, -527, 62.36,65.36,31.12,0,315, 832,5.00, 986,6.13, 799,5.50, 843,4.41,25.2,59.0,44.4,62.0,19.8,58.0,32.8,60.0
2017, -850, 74.10,78.49,21.51,0,336,1173,4.61, 940,5.19, 842,4.39, 974,3.50,65.1,60.0,36.0,58.0,27.5,57.0,47.9,60.0
2011, -952, 78.14,94.57, 5.43,0,450,1093,5.16,1066,5.68,1084,3.87,1313,4.06,56.6,63.0,54.3,64.0,63.4,62.0,84.5,61.0
2015, -516, 83.38,88.11,11.88,0,457, 900,4.27,1255,3.17,1245,3.87,1016,5.91,37.3,59.0,79.9,62.0,75.3,62.9,46.7,63.0
2010,  520, 76.46,67.65,32.16,0,409, 927,5.20, 948,3.20,1099,3.36, 925,3.71,39.3,62.0,48.5,59.0,61.7,58.0,37.9,57.0
2014, 1467, 60.60,76.80,23.08,0,534,1275,2.97,1290,3.71,1034,5.71,1101,4.81,82.2,62.0,80.1,62.0,48.5,62.9,58.6,63.0
2005,-1307,107.66,63.46,36.43,0,252, 771,5.17, 766,4.03, 928,3.98, 778,4.98,16.1,57.0,24.5,58.0,40.4,58.0,24.5,60.0
2010, -600, 81.06,73.60,26.40,0,195, 845,6.40, 857,4.30, 949,4.50, 840,4.71,26.8,63.0,35.3,59.0,42.2,58.0,25.6,58.0
2014, -529, 58.76,23.33,65.96,0,244, 948,3.60,1006,4.20, 863,6.04, 945,5.20,44.0,59.0,46.9,59.0,25.6,59.0,38.6,60.0
2019, -711, 86.90,75.22,24.72,0,458,1242,3.30,1089,4.48,1257,4.53, 998,5.13,76.3,59.0,56.6,61.0,76.5,62.0,44.3,59.0
2016, -344, 79.68,86.02,13.99,0,482, 999,5.20, 910,4.32,1077,3.32,1120,4.11,44.5,59.0,37.5,59.0,61.1,61.0,62.1,62.0
2009,  527, 74.09,74.32,24.27,0,319, 982,4.52,1066,4.66, 834,4.96, 989,6.12,48.8,60.0,55.2,59.0,25.5,59.0,44.7,62.0
2010,-1718, 74.90,87.13,12.66,0,497,1009,5.50,1099,3.61,1238,3.80, 925,4.20,48.1,63.0,64.3,60.0,76.6,59.0,38.2,59.0
2019, -320, 85.62,72.41,27.58,0,496,1240,3.08,1087,4.27,1260,4.32,1007,4.89,76.6,59.0,57.0,61.0,77.3,62.0,45.8,59.0
2010, -318, 55.04,48.76,51.04,0,268, 871,5.81, 887,3.75, 994,3.91, 857,4.21,30.5,61.0,39.1,58.0,47.8,57.0,28.1,56.0
2006,-1561, 32.86,38.15,60.52,0,316,1012,4.97, 808,4.40, 795,3.10, 949,3.20,48.1,60.0,21.9,55.0,29.7,57.0,44.1,57.0
2013, -621, 72.86,47.41,52.41,0,399,1078,3.69, 902,5.59, 977,4.70, 926,5.39,56.6,60.0,32.3,60.0,44.3,61.0,38.3,62.0
2013, -946, 77.72,63.39,36.53,0,438,1103,4.14, 890,6.09, 981,5.19, 969,5.69,59.8,61.0,31.6,62.0,45.3,62.0,42.9,62.9
2011, -613, 48.16,30.50,66.34,0,402, 977,4.79, 936,5.40, 958,3.40,1073,3.51,44.3,61.0,39.3,62.0,48.8,58.0,58.4,57.0
2010, -851, 64.74,78.09,21.80,0,445, 956,5.70,1049,3.79,1148,3.92, 869,4.29,41.7,63.0,58.4,60.0,66.6,59.0,32.0,59.0
2012, -914, 78.92,57.89,42.02,0,450, 954,5.51,1003,4.69, 974,5.28, 993,3.31,38.8,60.8,47.5,61.1,44.3,62.0,53.4,59.0
2018, -819, 65.56,78.85,21.15,0,457,1022,4.15,1223,4.19, 969,4.78, 872,3.95,49.6,60.0,72.8,61.0,41.5,58.0,33.2,57.0
2010,  688, 77.10,79.98,20.00,0,322, 896,6.29, 922,4.23,1004,4.35, 857,4.65,32.3,63.0,42.5,60.0,48.4,58.5,27.6,58.0
2014,  610, 72.08,76.31,23.31,0,411,1006,3.33,1049,3.99, 861,5.89, 962,5.03,52.8,60.2,54.1,61.0,28.1,61.0,43.2,62.0
2015,  708, 86.24,24.40,75.36,0,440, 865,3.90,1051,2.90,1109,3.60, 917,5.50,32.0,57.0,57.6,60.0,60.3,60.0,34.6,60.0
2007, -763, 66.76,85.02,14.81,0,416, 858,4.47,1017,5.62, 827,4.93, 873,3.87,30.0,59.0,49.7,62.0,25.0,58.0,37.9,60.0
2017,  589, 81.71,46.14,53.38,0,276,1058,4.44, 893,4.99, 808,4.13, 978,3.23,52.3,58.0,31.0,56.0,23.6,55.0,47.7,58.0
2013, -964, 83.08,86.83,13.17,0,461,1172,3.36, 981,5.36,1013,4.46, 974,5.14,67.5,60.6,42.5,61.0,48.9,61.0,45.2,63.0
2012,  358, 73.14,47.33,51.61,0,376, 965,6.77,1064,5.81,1026,6.21,1122,4.50,37.9,62.0,51.8,63.0,47.5,63.0,64.4,61.0
2019,-1119, 74.08,65.63,34.36,0,406,1025,3.07, 950,4.20,1161,4.29, 943,4.80,52.5,57.1,40.9,60.0,65.0,60.0,37.7,58.0
2019, -914, 76.72,76.88,22.87,0,363,1165,3.65,1055,4.85,1271,4.85, 961,5.45,66.1,59.0,51.3,61.0,75.9,62.0,38.5,59.0
2006,  505, 58.70,77.78,22.14,0,264, 979,5.93, 773,5.30, 780,4.20, 929,4.10,42.9,61.0,16.2,57.0,25.7,59.0,40.6,59.0
2007, -559, 59.02,58.60,41.15,0,333, 878,3.90,1015,4.90, 813,4.31, 803,3.10,31.5,56.0,48.6,60.0,22.8,55.0,30.7,57.0
2007,-1046, 72.84,81.12,18.63,0,479,1026,4.37,1113,5.22, 962,4.57, 990,3.44,48.8,60.0,61.0,63.0,40.8,58.7,51.8,60.0
2019, 2541,108.15,66.63,32.85,0,172, 931,4.24, 883,5.34,1104,5.43, 894,5.94,38.7,58.0,30.6,61.0,55.9,61.0,29.2,59.0
2009,  493, 64.68,77.80,22.20,0,304, 902,3.79,1002,3.90, 857,4.20, 998,5.30,41.1,58.0,49.0,57.0,28.4,57.0,46.1,60.0
2008,-1087, 61.92,45.47,54.26,0,270, 993,4.11, 849,4.45, 988,5.51, 782,4.91,47.4,57.0,26.8,57.0,44.5,60.0,17.8,56.0
2018, -521, 73.40,47.47,52.48,0,390, 902,3.96,1087,4.10, 919,4.65, 830,3.80,36.0,59.0,57.2,59.0,35.5,57.0,27.7,55.0
2008, -543, 77.00,81.27,18.73,0,326,1112,4.74, 836,5.08, 997,6.23, 816,5.53,60.4,59.0,26.0,59.0,45.8,62.0,21.9,58.0
2005,-2541,  8.09,24.86,73.73,0,297, 817,4.60, 811,3.40, 962,3.40, 843,4.40,22.6,56.0,30.8,57.0,45.4,57.0,32.8,59.0
2022,-1297, 74.36, 9.79,89.05,0,388,  NA,  NA,1071,6.59,1158,5.90,1343,4.15,  NA,  NA,51.6,62.0,64.4,62.0,85.8,61.0
2019, -597, 85.02,42.59,56.88,0,212, 905,3.76, 864,4.82,1064,4.96, 885,5.49,37.1,57.0,29.4,59.0,52.3,60.0,29.2,57.0
2004, -769, 46.22,45.95,54.03,0,394, 819,3.17, 977,3.12, 843,4.17, 870,4.92,32.9,58.0,48.3,58.0,34.1,59.0,32.4,59.0
2018, -755,105.38,68.63,31.12,0,276, 951,5.02,1184,5.07, 937,5.57, 841,4.82,38.5,61.0,65.0,61.0,34.3,58.0,26.1,57.0
2012,  538, 36.40,23.84,73.51,0,300, 904,5.86, 956,5.03, 904,5.71, 924,3.71,30.9,59.0,40.3,60.0,34.5,61.0,43.7,58.0
2017, -622, 74.74,86.88,13.07,0,392,1309,4.90, 975,5.49, 881,4.69,1022,3.73,80.5,62.0,40.4,59.0,32.7,59.0,54.0,61.0
